Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,681138.45,5151366.65,1,681038.81,5151360.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,681038.81,5151360.26,1,680940.98,5151339.57,1,0,0,4,5,0,0,0,0,0,0,0
A22,680940.98,5151339.57,1,680843.36,5151317.88,1,0,0,4,0,0,0,0,0,0,0,0
A22,680843.36,5151317.88,1,680746.49,5151293.13,1,0,0,4,0,0,0,0,0,0,0,0
A22,680746.49,5151293.13,1,680650.03,5151266.77,1,0,0,4,0,0,0,0,0,0,0,0
A22,680650.03,5151266.77,1,680553.94,5151239.08,1,0,0,4,0,0,0,0,0,0,0,0
A22,680553.94,5151239.08,1,680458.08,5151210.63,1,0,0,4,0,0,0,0,0,0,0,0
A22,680458.08,5151210.63,1,680362.29,5151181.9,1,0,0,4,0,0,0,0,0,0,0,0
A22,680362.29,5151181.9,1,680266.59,5151152.89,1,0,0,4,0,0,0,0,0,0,0,0
A22,680266.59,5151152.89,1,680171.2,5151122.88,1,0,0,4,0,0,0,0,0,0,0,0
A22,680171.2,5151122.88,1,680079.34,5151084.05,1,0,0,4,5,0,0,0,0,0,0,0
A22,680079.34,5151084.05,1,679996.18,5151028.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,679996.18,5151028.57,1,679909.97,5150978.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,679909.97,5150978.08,1,679816.71,5150942.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,679816.71,5150942.55,1,679718.33,5150925.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,679718.33,5150925.18,1,679619.06,5150913.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,679619.06,5150913.13,1,679521.45,5150892.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,679521.45,5150892.08,1,679426.66,5150860.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,679426.66,5150860.24,1,679332.01,5150827.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,679332.01,5150827.97,1,679237.3,5150795.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,679237.3,5150795.89,1,679143.74,5150760.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,679143.74,5150760.86,1,679053.69,5150717.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,679053.69,5150717.39,1,678961.72,5150678.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,678961.72,5150678.27,1,678869.32,5150640.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,678869.32,5150640.05,1,678780.98,5150593.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,678780.98,5150593.48,1,678698.16,5150537.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,678698.16,5150537.5,1,678623.46,5150471.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,678623.46,5150471.09,1,678556.38,5150396.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,678556.38,5150396.97,1,678491.83,5150320.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,678491.83,5150320.59,1,678427.56,5150243.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,678427.56,5150243.99,1,678363.02,5150167.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,678363.02,5150167.61,1,678293.98,5150095.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,678293.98,5150095.3,1,678218.44,5150029.81,1,0,0,4,1,0,0,0,0,0,0,0
A22,678218.44,5150029.81,1,678142.69,5149964.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,678142.69,5149964.54,1,678073.98,5149892.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,678073.98,5149892.04,1,678018.28,5149809.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,678018.28,5149809.2,1,677972.1,5149720.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,677972.1,5149720.53,1,677926.98,5149631.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,677926.98,5149631.29,1,677881.34,5149542.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,677881.34,5149542.31,1,677835.66,5149453.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,677835.66,5149453.36,1,677790.28,5149364.25,1,0,0,4,1,0,0,0,0,0,0,0
