Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,647053.77,4979042.46,1,647063.17,4978942.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,647063.17,4978942.9,1,647072.57,4978843.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,647072.57,4978843.34,1,647081.97,4978743.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,647081.97,4978743.79,1,647091.37,4978644.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,647091.37,4978644.23,1,647100.78,4978544.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,647100.78,4978544.67,1,647110.19,4978445.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,647110.19,4978445.12,1,647119.6,4978345.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,647119.6,4978345.56,1,647126.56,4978245.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,647126.56,4978245.82,1,647127.03,4978145.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,647127.03,4978145.84,1,647120.73,4978046.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,647120.73,4978046.06,1,647107.82,4977946.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,647107.82,4977946.92,1,647088.25,4977848.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,647088.25,4977848.87,1,647062.16,4977752.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,647062.16,4977752.36,1,647029.79,4977657.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,647029.79,4977657.77,1,646990.99,4977565.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,646990.99,4977565.64,1,646949.16,4977474.81,1,0,0,4,1,0,0,0,0,0,0,0
A22,646949.16,4977474.81,1,646907.32,4977383.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,646907.32,4977383.98,1,646865.49,4977293.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,646865.49,4977293.15,1,646823.44,4977202.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,646823.44,4977202.42,1,646780.48,4977112.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,646780.48,4977112.12,1,646737.52,4977021.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,646737.52,4977021.82,1,646694.57,4976931.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,646694.57,4976931.52,1,646651.61,4976841.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,646651.61,4976841.21,1,646608.65,4976750.91,1,0,0,4,1,0,0,0,0,0,0,0
A22,646608.65,4976750.91,1,646565.69,4976660.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,646565.69,4976660.61,1,646522.73,4976570.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,646522.73,4976570.31,1,646479.77,4976480.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,646479.77,4976480.0,1,646437.35,4976389.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,646437.35,4976389.45,1,646397.86,4976297.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,646397.86,4976297.59,1,646361.3,4976204.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,646361.3,4976204.52,1,646328.21,4976110.16,1,0,0,4,1,0,0,0,0,0,0,0
A22,646328.21,4976110.16,1,646297.83,4976014.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,646297.83,4976014.89,1,646269.82,4975918.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,646269.82,4975918.9,1,646241.93,4975822.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,646241.93,4975822.86,1,646213.98,4975726.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,646213.98,4975726.85,1,646185.97,4975630.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,646185.97,4975630.85,1,646157.96,4975534.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,646157.96,4975534.85,1,646129.96,4975438.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,646129.96,4975438.86,1,646101.95,4975342.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,646101.95,4975342.86,1,646073.98,4975246.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,646073.98,4975246.85,1,646046.03,4975150.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,646046.03,4975150.83,1,646018.09,4975054.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,646018.09,4975054.82,1,645990.14,4974958.8,1,0,0,4,1,0,0,0,0,0,0,0
