Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,689493.11,5206153.32,1,689420.48,5206084.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,689420.48,5206084.64,1,689343.92,5206020.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,689343.92,5206020.32,1,689265.58,5205958.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,689265.58,5205958.17,1,689189,5205893.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,689189,5205893.88,1,689115.44,5205826.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,689115.44,5205826.14,1,689042.6,5205757.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,689042.6,5205757.63,1,688969.75,5205689.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,688969.75,5205689.13,1,688896.88,5205620.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,688896.88,5205620.64,1,688822.69,5205553.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,688822.69,5205553.6,1,688745.35,5205490.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,688745.35,5205490.24,1,688665.62,5205429.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,688665.62,5205429.88,1,688585.75,5205369.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,688585.75,5205369.7,1,688507.27,5205307.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,688507.27,5205307.75,1,688431.33,5205242.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,688431.33,5205242.72,1,688361.79,5205170.91,1,0,0,4,1,0,0,0,0,0,0,0
A22,688361.79,5205170.91,1,688297.62,5205094.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,688297.62,5205094.22,1,688233.82,5205017.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,688233.82,5205017.22,1,688170.07,5204940.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,688170.07,5204940.18,1,688106.31,5204863.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,688106.31,5204863.14,1,688042.52,5204786.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,688042.52,5204786.12,1,687978.47,5204709.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,687978.47,5204709.33,1,687914.76,5204632.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,687914.76,5204632.25,1,687852.65,5204553.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,687852.65,5204553.88,1,687791.96,5204474.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,687791.96,5204474.41,1,687732.06,5204394.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,687732.06,5204394.34,1,687671.19,5204315.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,687671.19,5204315.01,1,687608.26,5204237.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,687608.26,5204237.3,1,687544.88,5204159.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,687544.88,5204159.95,1,687482.95,5204081.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,687482.95,5204081.44,1,687426.76,5203998.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,687426.76,5203998.75,1,687377.72,5203911.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,687377.72,5203911.76,1,687337.78,5203820.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,687337.78,5203820.09,1,687298.65,5203728.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,687298.65,5203728.06,1,687259.62,5203635.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,687259.62,5203635.99,1,687220.52,5203543.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,687220.52,5203543.95,1,687181.47,5203451.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,687181.47,5203451.89,1,687142.45,5203359.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,687142.45,5203359.82,1,687103.55,5203267.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,687103.55,5203267.7,1,687068.09,5203174.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,687068.09,5203174.21,1,687035.88,5203079.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,687035.88,5203079.55,1,687004.23,5202984.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,687004.23,5202984.69,1,686961.28,5202894.68,1,0,0,4,1,0,0,0,0,0,0,0
A22,686961.28,5202894.68,1,686902.3,5202813.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,686902.3,5202813.98,1,686839.91,5202735.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,686839.91,5202735.87,1,686787.55,5202650.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,686787.55,5202650.83,1,686748.14,5202558.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,686748.14,5202558.98,1,686713.93,5202465.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,686713.93,5202465.02,1,686676.88,5202372.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,686676.88,5202372.14,1,686634.38,5202281.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,686634.38,5202281.64,1,686597.39,5202188.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,686597.39,5202188.77,1,686569.5,5202092.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,686569.5,5202092.79,1,686545.8,5201995.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,686545.8,5201995.66,1,686519.98,5201899.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,686519.98,5201899.05,1,686490.4,5201803.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,686490.4,5201803.53,1,686455.78,5201709.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,686455.78,5201709.74,1,686426.1,5201614.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,686426.1,5201614.3,1,686407.67,5201516.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,686407.67,5201516.08,1,686400.85,5201416.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,686400.85,5201416.38,1,686404.6,5201316.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,686404.6,5201316.47,1,686403.41,5201216.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,686403.41,5201216.52,1,686393,5201117.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,686393,5201117.09,1,686380.48,5201017.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,686380.48,5201017.88,1,686368.03,5200918.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,686368.03,5200918.65,1,686355.57,5200819.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,686355.57,5200819.43,1,686343.1,5200720.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,686343.1,5200720.21,1,686330.61,5200621,1,0,0,4,1,0,0,0,0,0,0,0
A22,686330.61,5200621,1,686318.12,5200521.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,686318.12,5200521.78,1,686305.66,5200422.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,686305.66,5200422.56,1,686293.23,5200323.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,686293.23,5200323.33,1,686280.15,5200224.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,686280.15,5200224.2,1,686263.29,5200125.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,686263.29,5200125.66,1,686228.13,5200032.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,686228.13,5200032.3,1,686177.86,5199945.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,686177.86,5199945.93,1,686118.97,5199865.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,686118.97,5199865.12,1,686067.06,5199779.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,686067.06,5199779.76,1,686032.01,5199686.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,686032.01,5199686.29,1,686017.51,5199587.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,686017.51,5199587.56,1,686012.47,5199487.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,686012.47,5199487.69,1,686006.58,5199387.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,686006.58,5199387.88,1,685994.88,5199288.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,685994.88,5199288.59,1,685974.74,5199190.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,685974.74,5199190.69,1,685943.87,5199095.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,685943.87,5199095.64,1,685898.14,5199006.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,685898.14,5199006.92,1,685835.74,5198929,1,0,0,4,1,0,0,0,0,0,0,0
A22,685835.74,5198929,1,685759.06,5198865.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,685759.06,5198865.03,1,685677.53,5198807.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,685677.53,5198807.14,1,685595.75,5198749.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,685595.75,5198749.59,1,685514.1,5198691.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,685514.1,5198691.87,1,685438.09,5198627,1,0,0,4,1,0,0,0,0,0,0,0
A22,685438.09,5198627,1,685370.58,5198553.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,685370.58,5198553.3,1,685306.85,5198476.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,685306.85,5198476.24,1,685243.08,5198399.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,685243.08,5198399.21,1,685179.31,5198322.19,1,0,0,4,1,0,0,0,0,0,0,0
A22,685179.31,5198322.19,1,685115.4,5198245.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,685115.4,5198245.27,1,685051.55,5198168.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,685051.55,5198168.32,1,684995.48,5198085.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,684995.48,5198085.64,1,684952.57,5197995.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,684952.57,5197995.43,1,684923.59,5197899.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,684923.59,5197899.82,1,684908.5,5197801.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,684908.5,5197801.02,1,684897.15,5197701.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,684897.15,5197701.67,1,684885.8,5197602.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,684885.8,5197602.32,1,684874.56,5197502.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,684874.56,5197502.95,1,684857.04,5197404.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,684857.04,5197404.6,1,684826.37,5197309.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,684826.37,5197309.5,1,684783.63,5197219.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,684783.63,5197219.18,1,684733.49,5197132.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,684733.49,5197132.66,1,684683.47,5197046.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,684683.47,5197046.07,1,684639.45,5196956.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,684639.45,5196956.38,1,684613.08,5196860.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,684613.08,5196860.11,1,684608.29,5196760.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,684608.29,5196760.55,1,684614.75,5196660.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,684614.75,5196660.76,1,684621.19,5196560.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,684621.19,5196560.97,1,684627.66,5196461.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,684627.66,5196461.18,1,684634.16,5196361.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,684634.16,5196361.39,1,684640.71,5196261.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,684640.71,5196261.6,1,684647.27,5196161.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,684647.27,5196161.82,1,684655.29,5196062.16,1,0,0,4,1,0,0,0,0,0,0,0
A22,684655.29,5196062.16,1,684670.35,5195963.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,684670.35,5195963.34,1,684696.75,5195866.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,684696.75,5195866.95,1,684734.81,5195774.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,684734.81,5195774.54,1,684783.92,5195687.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,684783.92,5195687.51,1,684843.36,5195607.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,684843.36,5195607.17,1,684912.21,5195534.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,684912.21,5195534.74,1,684989.44,5195471.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,684989.44,5195471.33,1,685073.87,5195417.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,685073.87,5195417.87,1,685163.43,5195373.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,685163.43,5195373.43,1,685256.94,5195338.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,685256.94,5195338.15,1,685350.85,5195303.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,685350.85,5195303.78,1,685444.76,5195269.42,1,0,0,4,1,0,0,0,0,0,0,0
