Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,646048.59,4987160.72,1,646050.69,4987060.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,646050.69,4987060.74,1,646049.73,4986960.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,646049.73,4986960.76,1,646043.64,4986860.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,646043.64,4986860.95,1,646032.68,4986761.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,646032.68,4986761.57,1,646016.55,4986662.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,646016.55,4986662.89,1,645997.55,4986564.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,645997.55,4986564.71,1,645978.39,4986466.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,645978.39,4986466.57,1,645959.24,4986368.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,645959.24,4986368.42,1,645940.08,4986270.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,645940.08,4986270.27,1,645920.92,4986172.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,645920.92,4986172.12,1,645901.76,4986073.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,645901.76,4986073.97,1,645882.6,4985975.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,645882.6,4985975.83,1,645863.45,4985877.68,1,0,0,4,1,0,0,0,0,0,0,0
A22,645863.45,4985877.68,1,645844.29,4985779.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,645844.29,4985779.53,1,645825.13,4985681.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,645825.13,4985681.38,1,645805.97,4985583.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,645805.97,4985583.24,1,645786.29,4985485.19,1,0,0,4,1,0,0,0,0,0,0,0
A22,645786.29,4985485.19,1,645769.98,4985386.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,645769.98,4985386.54,1,645758.38,4985287.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,645758.38,4985287.23,1,645751.92,4985187.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,645751.92,4985187.45,1,645750.51,4985087.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,645750.51,4985087.48,1,645754.12,4984987.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,645754.12,4984987.55,1,645762.9,4984887.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,645762.9,4984887.95,1,645774.04,4984788.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,645774.04,4984788.58,1,645785.18,4984689.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,645785.18,4984689.2,1,645796.32,4984589.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,645796.32,4984589.82,1,645807.19,4984490.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,645807.19,4984490.41,1,645817.98,4984391.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,645817.98,4984391.0,1,645828.76,4984291.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,645828.76,4984291.58,1,645839.55,4984192.16,1,0,0,4,1,0,0,0,0,0,0,0
A22,645839.55,4984192.16,1,645850.33,4984092.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,645850.33,4984092.75,1,645861.38,4983993.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,645861.38,4983993.36,1,645874.86,4983894.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,645874.86,4983894.28,1,645891.51,4983795.68,1,0,0,4,1,0,0,0,0,0,0,0
A22,645891.51,4983795.68,1,645910.99,4983697.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,645910.99,4983697.6,1,645933.18,4983600.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,645933.18,4983600.1,1,645958.31,4983503.31,1,0,0,4,1,0,0,0,0,0,0,0
